X,Y,Z,category_name,predcategory,image_path
15.387755,2.7283893,0.680068,pea,pea,Fruit-Project_split/val/pea/919.jpg
15.6933975,2.1447928,0.33544034,pea,pea,Fruit-Project_split/val/pea/920.jpg
16.175146,1.8712192,0.17276123,pea,pea,Fruit-Project_split/val/pea/925.jpg
16.015667,2.0022855,0.1295775,pea,pea,Fruit-Project_split/val/pea/927.jpg
15.371855,2.7900937,0.6560574,pea,pea,Fruit-Project_split/val/pea/935.jpg
15.4865675,2.6622589,0.65363306,pea,pea,Fruit-Project_split/val/pea/936.jpg
16.068436,2.1182292,0.21380433,pea,pea,Fruit-Project_split/val/pea/940.jpg
16.145477,2.075383,0.16751571,pea,pea,Fruit-Project_split/val/pea/941.jpg
15.977692,1.9571595,0.30518427,pea,pea,Fruit-Project_split/val/pea/943.jpg
15.656341,2.1754239,0.19560267,pea,pea,Fruit-Project_split/val/pea/952.jpg
16.024008,2.2045026,-0.06991994,pea,pea,Fruit-Project_split/val/pea/958.jpg
15.866766,2.0152764,0.26258144,pea,pea,Fruit-Project_split/val/pea/96.jpg
15.576587,2.0457075,0.13275082,pea,pea,Fruit-Project_split/val/pea/960.jpg
15.98017,2.186798,0.6436258,pea,pea,Fruit-Project_split/val/pea/963.jpg
16.001265,2.083564,0.38292685,pea,pea,Fruit-Project_split/val/pea/968.jpg
15.859797,2.0411787,0.44455814,pea,pea,Fruit-Project_split/val/pea/969.jpg
15.673396,2.0940464,0.20529409,pea,pea,Fruit-Project_split/val/pea/970.jpg
16.451454,2.0754905,0.0007194681,pea,pea,Fruit-Project_split/val/pea/971.jpg
15.672868,2.0708222,0.16205262,pea,pea,Fruit-Project_split/val/pea/981.jpg
15.941807,1.9328858,0.27653673,pea,pea,Fruit-Project_split/val/pea/992.jpg
15.98572,1.9343336,0.19308683,pea,pea,Fruit-Project_split/val/pea/995.jpg
9.451388,7.3336587,-0.12240933,peanut,peanut,Fruit-Project_split/val/peanut/1.jpg
11.872526,6.1746454,3.9876435,peanut,peanut,Fruit-Project_split/val/peanut/106.jpg
9.620038,7.4858556,-0.035552535,peanut,peanut,Fruit-Project_split/val/peanut/11.jpg
11.930116,6.176609,4.0467157,peanut,peanut,Fruit-Project_split/val/peanut/116.jpg
11.942326,6.2551827,4.029808,peanut,peanut,Fruit-Project_split/val/peanut/117.jpg
11.98765,6.215053,4.0842786,peanut,peanut,Fruit-Project_split/val/peanut/119.jpg
9.741768,7.355673,0.22390902,peanut,peanut,Fruit-Project_split/val/peanut/120.jpg
11.872969,6.1773205,3.9877846,peanut,peanut,Fruit-Project_split/val/peanut/122.jpg
11.992154,6.217121,4.0887876,peanut,peanut,Fruit-Project_split/val/peanut/123.jpg
9.691387,7.6779323,-0.035584603,peanut,peanut,Fruit-Project_split/val/peanut/14.jpg
9.795172,7.4996386,0.18397428,peanut,peanut,Fruit-Project_split/val/peanut/145.jpg
9.791346,7.284484,0.32355586,peanut,peanut,Fruit-Project_split/val/peanut/148.jpg
9.7098675,7.6727695,-0.01145149,peanut,peanut,Fruit-Project_split/val/peanut/155.jpg
9.744108,7.564599,0.067506574,peanut,peanut,Fruit-Project_split/val/peanut/157.jpg
9.428535,7.293766,-0.09685283,peanut,peanut,Fruit-Project_split/val/peanut/164.jpg
9.388429,7.217772,-0.09646187,peanut,peanut,Fruit-Project_split/val/peanut/169.jpg
9.505519,7.137971,-0.0011483832,peanut,peanut,Fruit-Project_split/val/peanut/178.jpg
9.716644,7.4855165,0.123156,peanut,peanut,Fruit-Project_split/val/peanut/18.jpg
10.16109,4.0972905,0.4061006,peanut,peanut,Fruit-Project_split/val/peanut/186.jpg
10.090102,4.1648645,0.25174102,peanut,peanut,Fruit-Project_split/val/peanut/187.jpg
9.680626,7.567091,0.01496896,peanut,peanut,Fruit-Project_split/val/peanut/194.jpg
9.503459,6.975664,-0.0036382484,peanut,peanut,Fruit-Project_split/val/peanut/195.jpg
9.688979,7.407958,0.14158982,peanut,peanut,Fruit-Project_split/val/peanut/197.jpg
9.718881,7.55905,0.056347106,peanut,peanut,Fruit-Project_split/val/peanut/210.jpg
9.671533,7.6096582,-0.023690395,peanut,peanut,Fruit-Project_split/val/peanut/215.jpg
10.187179,4.72617,0.6080543,peanut,peanut,Fruit-Project_split/val/peanut/216.jpg
9.486341,7.326982,-0.07693197,peanut,peanut,Fruit-Project_split/val/peanut/22.jpg
9.496354,7.18077,-0.019738896,peanut,peanut,Fruit-Project_split/val/peanut/220.jpg
9.681278,7.501748,0.029427841,peanut,peanut,Fruit-Project_split/val/peanut/226.jpg
9.697536,7.592752,0.0017228397,peanut,peanut,Fruit-Project_split/val/peanut/23.jpg
11.983702,6.2186623,4.0794744,peanut,peanut,Fruit-Project_split/val/peanut/230.jpg
11.0788,3.215857,3.7152975,peanut,peanut,Fruit-Project_split/val/peanut/232.jpg
11.971654,6.2521143,4.06423,peanut,peanut,Fruit-Project_split/val/peanut/233.jpg
9.511087,7.2320795,-0.056956388,peanut,peanut,Fruit-Project_split/val/peanut/234.jpg
9.789841,7.62158,0.092734545,peanut,peanut,Fruit-Project_split/val/peanut/248.jpg
9.802129,7.630158,0.093864955,peanut,peanut,Fruit-Project_split/val/peanut/255.jpg
9.453537,7.344191,-0.108704805,peanut,peanut,Fruit-Project_split/val/peanut/274.jpg
10.208034,4.455099,0.46146584,peanut,peanut,Fruit-Project_split/val/peanut/281.jpg
9.814143,7.383249,0.25785452,peanut,peanut,Fruit-Project_split/val/peanut/286.jpg
9.503044,7.153174,-0.007358784,peanut,peanut,Fruit-Project_split/val/peanut/288.jpg
10.174687,4.7754407,0.6325771,peanut,peanut,Fruit-Project_split/val/peanut/290.jpg
9.663763,7.5526185,-0.023499109,peanut,peanut,Fruit-Project_split/val/peanut/3.jpg
9.475908,7.2354774,-0.07458618,peanut,peanut,Fruit-Project_split/val/peanut/304.jpg
9.741636,7.4110627,0.20234843,peanut,peanut,Fruit-Project_split/val/peanut/308.jpg
10.182553,4.5380087,0.45586997,peanut,peanut,Fruit-Project_split/val/peanut/310.jpg
9.527358,7.2186213,-0.026346873,peanut,peanut,Fruit-Project_split/val/peanut/311.jpg
9.45822,7.2498674,-0.06574516,peanut,peanut,Fruit-Project_split/val/peanut/323.jpg
9.410989,7.251801,-0.0960679,peanut,peanut,Fruit-Project_split/val/peanut/326.jpg
11.985057,6.2170897,4.0824084,peanut,peanut,Fruit-Project_split/val/peanut/329.jpg
9.700186,7.4216495,0.15591714,peanut,peanut,Fruit-Project_split/val/peanut/337.jpg
9.767299,7.438529,0.21512263,peanut,peanut,Fruit-Project_split/val/peanut/343.jpg
9.670348,7.589833,-0.021287017,peanut,peanut,Fruit-Project_split/val/peanut/348.jpg
9.846975,7.5980253,0.16295274,peanut,peanut,Fruit-Project_split/val/peanut/35.jpg
9.7944975,7.6164412,0.09321667,peanut,peanut,Fruit-Project_split/val/peanut/351.jpg
9.5538,7.3700366,-0.046297047,peanut,peanut,Fruit-Project_split/val/peanut/354.jpg
9.747063,7.535209,0.114735104,peanut,peanut,Fruit-Project_split/val/peanut/357.jpg
9.690183,7.6496415,-0.023627583,peanut,peanut,Fruit-Project_split/val/peanut/359.jpg
9.699001,7.585005,0.006077523,peanut,peanut,Fruit-Project_split/val/peanut/360.jpg
9.766549,7.5736156,0.08651505,peanut,peanut,Fruit-Project_split/val/peanut/370.jpg
9.5167465,7.1152267,-0.016716084,peanut,peanut,Fruit-Project_split/val/peanut/372.jpg
9.471759,7.093467,0.004320848,peanut,peanut,Fruit-Project_split/val/peanut/373.jpg
9.426187,7.327624,-0.1301933,peanut,peanut,Fruit-Project_split/val/peanut/374.jpg
9.733318,7.605326,0.055253033,peanut,peanut,Fruit-Project_split/val/peanut/377.jpg
9.6291485,7.335469,0.09881235,peanut,peanut,Fruit-Project_split/val/peanut/378.jpg
9.445245,7.351645,-0.11448017,peanut,peanut,Fruit-Project_split/val/peanut/380.jpg
9.409721,7.1947765,-0.05923805,peanut,peanut,Fruit-Project_split/val/peanut/382.jpg
9.630912,7.2852135,0.11370234,peanut,peanut,Fruit-Project_split/val/peanut/392.jpg
9.366331,7.19891,-0.09716047,peanut,peanut,Fruit-Project_split/val/peanut/394.jpg
9.500297,7.28531,-0.055595044,peanut,peanut,Fruit-Project_split/val/peanut/396.jpg
9.455883,7.2728033,-0.11239189,peanut,peanut,Fruit-Project_split/val/peanut/399.jpg
9.635606,7.3007526,0.12031777,peanut,peanut,Fruit-Project_split/val/peanut/405.jpg
9.783389,7.3845315,0.27034494,peanut,peanut,Fruit-Project_split/val/peanut/415.jpg
9.712691,7.140034,0.26730508,peanut,peanut,Fruit-Project_split/val/peanut/416.jpg
9.805297,7.0980816,0.38041887,peanut,peanut,Fruit-Project_split/val/peanut/418.jpg
9.650226,7.441275,0.043853443,peanut,peanut,Fruit-Project_split/val/peanut/419.jpg
9.620818,6.9010153,-0.030810384,peanut,peanut,Fruit-Project_split/val/peanut/428.jpg
9.747151,7.35113,0.23973289,peanut,peanut,Fruit-Project_split/val/peanut/429.jpg
9.69414,7.675322,-0.031407654,peanut,peanut,Fruit-Project_split/val/peanut/448.jpg
9.33096,7.144472,-0.0038204542,peanut,peanut,Fruit-Project_split/val/peanut/449.jpg
9.595829,7.2411604,0.070433885,peanut,peanut,Fruit-Project_split/val/peanut/451.jpg
9.778663,7.2700434,0.314815,peanut,peanut,Fruit-Project_split/val/peanut/457.jpg
9.624908,7.3282423,0.08571076,peanut,peanut,Fruit-Project_split/val/peanut/461.jpg
9.784493,7.6238766,0.07686016,peanut,peanut,Fruit-Project_split/val/peanut/466.jpg
9.751282,7.5919065,0.06875351,peanut,peanut,Fruit-Project_split/val/peanut/471.jpg
9.476414,7.3091764,-0.08466067,peanut,peanut,Fruit-Project_split/val/peanut/479.jpg
9.646674,7.4288983,0.07359298,peanut,peanut,Fruit-Project_split/val/peanut/482.jpg
9.568819,7.446502,-0.06534032,peanut,peanut,Fruit-Project_split/val/peanut/484.jpg
9.728462,7.412319,0.17644326,peanut,peanut,Fruit-Project_split/val/peanut/485.jpg
9.353299,6.7215457,-0.051049545,peanut,peanut,Fruit-Project_split/val/peanut/492.jpg
9.7376795,7.529317,0.086081244,peanut,peanut,Fruit-Project_split/val/peanut/493.jpg
10.118003,3.8423398,0.49269247,peanut,jalapeno,Fruit-Project_split/val/peanut/494.jpg
9.574745,7.498838,-0.08506305,peanut,peanut,Fruit-Project_split/val/peanut/507.jpg
9.736858,7.463736,0.17868909,peanut,peanut,Fruit-Project_split/val/peanut/508.jpg
9.44378,7.3270335,-0.1190552,peanut,peanut,Fruit-Project_split/val/peanut/510.jpg
11.989995,6.2138658,4.0873213,peanut,peanut,Fruit-Project_split/val/peanut/520.jpg
9.438148,7.345977,-0.12503573,peanut,peanut,Fruit-Project_split/val/peanut/523.jpg
9.852396,7.5503044,0.20433484,peanut,peanut,Fruit-Project_split/val/peanut/529.jpg
9.425528,7.124553,-0.1213585,peanut,peanut,Fruit-Project_split/val/peanut/530.jpg
9.490164,7.2764373,-0.065605044,peanut,peanut,Fruit-Project_split/val/peanut/550.jpg
9.543808,7.01469,0.021579575,peanut,peanut,Fruit-Project_split/val/peanut/560.jpg
9.560081,7.256342,0.018919224,peanut,peanut,Fruit-Project_split/val/peanut/563.jpg
9.822711,7.6212854,0.1298477,peanut,peanut,Fruit-Project_split/val/peanut/568.jpg
9.82888,7.49057,0.21890801,peanut,peanut,Fruit-Project_split/val/peanut/577.jpg
9.792554,7.2748046,0.33222273,peanut,peanut,Fruit-Project_split/val/peanut/579.jpg
9.773245,7.6327777,0.04915378,peanut,peanut,Fruit-Project_split/val/peanut/585.jpg
9.541245,7.2794533,-0.019633014,peanut,peanut,Fruit-Project_split/val/peanut/596.jpg
9.796997,7.631685,0.08344143,peanut,peanut,Fruit-Project_split/val/peanut/599.jpg
10.152581,3.9341958,0.5350988,peanut,peanut,Fruit-Project_split/val/peanut/601.jpg
9.412516,7.226149,-0.08548118,peanut,peanut,Fruit-Project_split/val/peanut/612.jpg
9.7718315,7.3357606,0.26142466,peanut,peanut,Fruit-Project_split/val/peanut/614.jpg
9.776784,7.6104918,0.07621987,peanut,peanut,Fruit-Project_split/val/peanut/62.jpg
9.802125,7.586282,0.13049598,peanut,peanut,Fruit-Project_split/val/peanut/620.jpg
9.35658,7.1905155,-0.04918532,peanut,peanut,Fruit-Project_split/val/peanut/628.jpg
11.9232235,6.2547617,4.0098505,peanut,peanut,Fruit-Project_split/val/peanut/631.jpg
9.548463,7.316044,0.0062822686,peanut,peanut,Fruit-Project_split/val/peanut/636.jpg
9.796587,7.6468906,0.070911095,peanut,peanut,Fruit-Project_split/val/peanut/644.jpg
9.491763,7.356721,-0.10391828,peanut,peanut,Fruit-Project_split/val/peanut/648.jpg
9.724057,7.613518,0.037806693,peanut,peanut,Fruit-Project_split/val/peanut/65.jpg
9.772258,7.474429,0.13414569,peanut,peanut,Fruit-Project_split/val/peanut/652.jpg
9.402467,7.190099,-0.030880466,peanut,peanut,Fruit-Project_split/val/peanut/653.jpg
9.767727,7.307993,0.24028021,peanut,peanut,Fruit-Project_split/val/peanut/656.jpg
10.340872,4.2783957,0.50263643,peanut,peanut,Fruit-Project_split/val/peanut/659.jpg
9.379667,7.197516,-0.06092741,peanut,peanut,Fruit-Project_split/val/peanut/665.jpg
9.700409,7.6392226,-0.011691864,peanut,peanut,Fruit-Project_split/val/peanut/668.jpg
9.657616,7.5830774,-0.03021108,peanut,peanut,Fruit-Project_split/val/peanut/672.jpg
9.526008,7.187399,0.036246326,peanut,peanut,Fruit-Project_split/val/peanut/677.jpg
9.2799835,7.082115,0.12546967,peanut,peanut,Fruit-Project_split/val/peanut/680.jpg
9.698182,7.421977,0.11670847,peanut,peanut,Fruit-Project_split/val/peanut/685.jpg
9.698141,7.648162,-0.01257542,peanut,peanut,Fruit-Project_split/val/peanut/687.jpg
9.826562,7.532849,0.19111657,peanut,peanut,Fruit-Project_split/val/peanut/689.jpg
9.697309,7.5830736,0.004884421,peanut,peanut,Fruit-Project_split/val/peanut/694.jpg
9.765395,7.658079,0.030859934,peanut,peanut,Fruit-Project_split/val/peanut/697.jpg
9.828462,7.6774883,0.062289894,peanut,peanut,Fruit-Project_split/val/peanut/702.jpg
8.331538,6.6586866,-0.099264674,peanut,peanut,Fruit-Project_split/val/peanut/704.jpg
9.744279,7.2032967,0.27405372,peanut,peanut,Fruit-Project_split/val/peanut/71.jpg
9.483841,7.2066092,-0.029645305,peanut,peanut,Fruit-Project_split/val/peanut/713.jpg
9.674596,7.588771,-0.019407805,peanut,peanut,Fruit-Project_split/val/peanut/717.jpg
11.887666,6.3049626,3.9396715,peanut,peanut,Fruit-Project_split/val/peanut/722.jpg
11.900191,6.2331114,3.995339,peanut,peanut,Fruit-Project_split/val/peanut/727.jpg
11.963678,6.236874,4.055823,peanut,peanut,Fruit-Project_split/val/peanut/733.jpg
11.928034,6.245871,4.017456,peanut,peanut,Fruit-Project_split/val/peanut/748.jpg
9.835859,7.593359,0.16730131,peanut,peanut,Fruit-Project_split/val/peanut/751.jpg
9.758056,7.4767227,0.20771834,peanut,peanut,Fruit-Project_split/val/peanut/76.jpg
11.864303,6.3222284,3.9113057,peanut,peanut,Fruit-Project_split/val/peanut/763.jpg
11.916972,6.2363667,4.0092053,peanut,peanut,Fruit-Project_split/val/peanut/767.jpg
9.738764,7.497178,0.13506183,peanut,peanut,Fruit-Project_split/val/peanut/768.jpg
11.962367,6.2675676,4.0506735,peanut,peanut,Fruit-Project_split/val/peanut/769.jpg
11.944384,6.2746243,4.027826,peanut,peanut,Fruit-Project_split/val/peanut/776.jpg
11.911835,6.293133,3.9868684,peanut,peanut,Fruit-Project_split/val/peanut/790.jpg
9.891473,5.079517,0.58952564,peanut,macadamia,Fruit-Project_split/val/peanut/794.jpg
10.16034,4.737857,0.58469075,peanut,peanut,Fruit-Project_split/val/peanut/795.jpg
10.115561,4.526815,0.34974724,peanut,peanut,Fruit-Project_split/val/peanut/80.jpg
11.187814,3.306723,3.754251,peanut,peanut,Fruit-Project_split/val/peanut/803.jpg
11.933599,6.285857,4.0087028,peanut,peanut,Fruit-Project_split/val/peanut/804.jpg
11.922345,6.2628627,4.007438,peanut,peanut,Fruit-Project_split/val/peanut/805.jpg
9.763059,7.2608786,0.29273114,peanut,peanut,Fruit-Project_split/val/peanut/809.jpg
11.936381,6.2487354,4.0206017,peanut,peanut,Fruit-Project_split/val/peanut/812.jpg
11.878221,6.171296,3.9972422,peanut,peanut,Fruit-Project_split/val/peanut/819.jpg
11.949251,6.2660766,4.030377,peanut,peanut,Fruit-Project_split/val/peanut/820.jpg
11.995355,6.207104,4.0930157,peanut,peanut,Fruit-Project_split/val/peanut/821.jpg
9.550098,7.2260647,0.02026038,peanut,peanut,Fruit-Project_split/val/peanut/828.jpg
9.491516,7.0564303,-0.045909572,peanut,peanut,Fruit-Project_split/val/peanut/833.jpg
9.872172,7.6004148,0.19440003,peanut,peanut,Fruit-Project_split/val/peanut/838.jpg
9.493019,7.1844873,-0.026074385,peanut,peanut,Fruit-Project_split/val/peanut/841.jpg
9.810219,7.6521215,0.08978481,peanut,peanut,Fruit-Project_split/val/peanut/851.jpg
9.827145,7.492637,0.21646874,peanut,peanut,Fruit-Project_split/val/peanut/856.jpg
9.78517,7.6472864,0.062299397,peanut,peanut,Fruit-Project_split/val/peanut/859.jpg
10.126973,4.5321074,0.3704272,peanut,peanut,Fruit-Project_split/val/peanut/87.jpg
9.796602,7.2820263,0.3281471,peanut,peanut,Fruit-Project_split/val/peanut/89.jpg
10.298603,4.365262,0.51603454,peanut,peanut,Fruit-Project_split/val/peanut/93.jpg
9.677247,7.635821,-0.032985255,peanut,peanut,Fruit-Project_split/val/peanut/94.jpg
9.53446,7.3735147,-0.064002186,peanut,peanut,Fruit-Project_split/val/peanut/97.jpg
10.126542,3.8343384,0.48540682,pear,pear,Fruit-Project_split/val/pear/101.jpg
9.265581,2.3834393,2.7463791,pear,pear,Fruit-Project_split/val/pear/105.jpg
7.2248297,6.589458,-0.7014636,pear,pear,Fruit-Project_split/val/pear/119.jpg
9.2153425,2.5571165,1.9990933,pear,pear,Fruit-Project_split/val/pear/121.jpg
9.309531,2.6244154,1.6888605,pear,pear,Fruit-Project_split/val/pear/122.jpg
9.187602,2.2261498,2.6258793,pear,pear,Fruit-Project_split/val/pear/127.jpg
9.320105,2.6666117,2.6357312,pear,pear,Fruit-Project_split/val/pear/128.jpg
9.347228,2.6205447,1.6036996,pear,pear,Fruit-Project_split/val/pear/139.jpg
9.224944,2.5777729,1.9885306,pear,pear,Fruit-Project_split/val/pear/143.jpg
10.653186,3.7193751,-1.0673978,pear,pear,Fruit-Project_split/val/pear/144.jpg
10.562055,4.8842216,3.2567568,pear,pear,Fruit-Project_split/val/pear/150.jpg
9.198855,2.548319,2.1237533,pear,pear,Fruit-Project_split/val/pear/152.jpg
9.200531,2.6015203,2.0671322,pear,pear,Fruit-Project_split/val/pear/153.jpg
9.138679,1.0923938,2.4801052,pear,pear,Fruit-Project_split/val/pear/155.jpg
10.098132,3.7728844,0.2716292,pear,pear,Fruit-Project_split/val/pear/158.jpg
9.228029,2.608051,2.0664303,pear,pear,Fruit-Project_split/val/pear/16.jpg
10.124573,3.7817721,0.26901627,pear,pear,Fruit-Project_split/val/pear/162.jpg
9.091212,1.0093567,2.5661514,pear,pear,Fruit-Project_split/val/pear/163.jpg
9.594056,2.7717197,1.8733724,pear,pear,Fruit-Project_split/val/pear/168.jpg
9.108807,2.0383089,2.2995307,pear,pear,Fruit-Project_split/val/pear/171.jpg
9.29932,2.6365075,2.0847511,pear,pear,Fruit-Project_split/val/pear/174.jpg
9.099347,2.0095253,2.2864304,pear,pear,Fruit-Project_split/val/pear/179.jpg
9.332615,2.7950883,2.684272,pear,pear,Fruit-Project_split/val/pear/18.jpg
9.5115385,2.9413576,2.3746505,pear,pear,Fruit-Project_split/val/pear/183.jpg
9.192101,2.55563,2.0149102,pear,pear,Fruit-Project_split/val/pear/186.jpg
9.121748,2.301843,1.676549,pear,pear,Fruit-Project_split/val/pear/190.jpg
9.122335,1.0686116,2.552771,pear,pear,Fruit-Project_split/val/pear/191.jpg
9.271809,2.4225621,2.699685,pear,pear,Fruit-Project_split/val/pear/192.jpg
9.26824,2.5693176,2.5362911,pear,pear,Fruit-Project_split/val/pear/193.jpg
9.401077,2.8442557,2.3388765,pear,pear,Fruit-Project_split/val/pear/20.jpg
9.393115,2.7273474,1.5872215,pear,pear,Fruit-Project_split/val/pear/207.jpg
9.376435,2.740048,1.879257,pear,pear,Fruit-Project_split/val/pear/218.jpg
9.295354,2.6344647,2.0547717,pear,pear,Fruit-Project_split/val/pear/219.jpg
9.1748295,2.3844073,2.2096999,pear,pear,Fruit-Project_split/val/pear/22.jpg
8.082898,6.480923,-0.15479253,pear,pear,Fruit-Project_split/val/pear/223.jpg
9.204732,2.630598,1.9515028,pear,pear,Fruit-Project_split/val/pear/231.jpg
9.233855,2.6149576,1.9292569,pear,pear,Fruit-Project_split/val/pear/232.jpg
9.184282,2.6426642,2.014035,pear,pear,Fruit-Project_split/val/pear/233.jpg
9.211325,2.2539,2.6687565,pear,pear,Fruit-Project_split/val/pear/242.jpg
7.989588,6.312068,-0.025893876,pear,pear,Fruit-Project_split/val/pear/249.jpg
9.137222,2.0469365,2.3239105,pear,pear,Fruit-Project_split/val/pear/251.jpg
9.206061,2.5359411,2.0654213,pear,pear,Fruit-Project_split/val/pear/255.jpg
9.1080475,2.0076475,2.308036,pear,pear,Fruit-Project_split/val/pear/257.jpg
10.407884,3.6124065,3.703588,pear,pear,Fruit-Project_split/val/pear/260.jpg
10.51595,3.7662818,3.522905,pear,pear,Fruit-Project_split/val/pear/261.jpg
9.117905,2.6445358,1.7311047,pear,pear,Fruit-Project_split/val/pear/264.jpg
10.092838,4.638451,1.8459275,pear,pear,Fruit-Project_split/val/pear/267.jpg
9.151994,0.9970132,2.5907722,pear,pear,Fruit-Project_split/val/pear/269.jpg
10.530269,3.7759335,-0.7935403,pear,pear,Fruit-Project_split/val/pear/271.jpg
9.221311,2.3370686,2.6681137,pear,pear,Fruit-Project_split/val/pear/281.jpg
9.342645,2.79345,2.6047525,pear,pear,Fruit-Project_split/val/pear/285.jpg
10.335722,3.8116121,2.8936205,pear,pear,Fruit-Project_split/val/pear/292.jpg
9.089974,2.002542,2.2422633,pear,pear,Fruit-Project_split/val/pear/30.jpg
9.1840515,2.61745,1.3930707,pear,pear,Fruit-Project_split/val/pear/304.jpg
9.189915,2.575596,1.9773556,pear,pear,Fruit-Project_split/val/pear/305.jpg
9.28238,1.4585559,2.2530074,pear,pear,Fruit-Project_split/val/pear/309.jpg
9.273649,1.4975045,2.2488956,pear,pear,Fruit-Project_split/val/pear/316.jpg
9.265539,1.5074339,2.2509086,pear,pear,Fruit-Project_split/val/pear/319.jpg
9.076868,1.991657,2.2439191,pear,pear,Fruit-Project_split/val/pear/32.jpg
9.246912,2.5072658,2.4500632,pear,pear,Fruit-Project_split/val/pear/321.jpg
9.169436,2.1432447,2.4781475,pear,pear,Fruit-Project_split/val/pear/324.jpg
9.559319,2.443239,3.1402714,pear,pear,Fruit-Project_split/val/pear/326.jpg
9.221152,2.4451618,2.848216,pear,pear,Fruit-Project_split/val/pear/334.jpg
10.301769,3.3867352,3.5621133,pear,pear,Fruit-Project_split/val/pear/336.jpg
9.808626,2.0794425,1.7773834,pear,pear,Fruit-Project_split/val/pear/339.jpg
8.713048,5.5653863,0.16388205,pear,pear,Fruit-Project_split/val/pear/342.jpg
10.066159,3.70141,0.7529237,pear,pear,Fruit-Project_split/val/pear/358.jpg
9.241396,2.59448,2.029053,pear,pear,Fruit-Project_split/val/pear/361.jpg
10.912351,4.1023693,2.8250797,pear,kiwi,Fruit-Project_split/val/pear/363.jpg
9.177457,2.489384,2.140575,pear,pear,Fruit-Project_split/val/pear/367.jpg
9.372004,3.0315292,3.0068293,pear,pear,Fruit-Project_split/val/pear/377.jpg
9.474473,3.0446928,2.851648,pear,pear,Fruit-Project_split/val/pear/379.jpg
9.291384,2.5423694,2.5450168,pear,pear,Fruit-Project_split/val/pear/382.jpg
10.752978,3.3653734,3.7666852,pear,pear,Fruit-Project_split/val/pear/385.jpg
11.220784,3.7645566,2.757246,pear,pear,Fruit-Project_split/val/pear/387.jpg
9.505829,2.8935018,2.7554736,pear,pear,Fruit-Project_split/val/pear/389.jpg
7.059014,5.6865554,-2.117611,pear,pear,Fruit-Project_split/val/pear/392.jpg
9.132803,2.974851,2.6564085,pear,pear,Fruit-Project_split/val/pear/400.jpg
10.791034,4.3403873,3.440374,pear,macadamia,Fruit-Project_split/val/pear/406.jpg
9.551279,3.0340428,2.638303,pear,pear,Fruit-Project_split/val/pear/408.jpg
10.041693,3.6161876,3.0865073,pear,pear,Fruit-Project_split/val/pear/409.jpg
10.553923,3.6194942,3.4037464,pear,pear,Fruit-Project_split/val/pear/416.jpg
10.9409275,3.9797049,2.8158066,pear,pear,Fruit-Project_split/val/pear/429.jpg
9.206217,2.516431,2.150811,pear,pear,Fruit-Project_split/val/pear/431.jpg
10.103813,3.7637818,2.7111158,pear,pear,Fruit-Project_split/val/pear/438.jpg
9.691671,3.1300368,2.7840052,pear,pear,Fruit-Project_split/val/pear/445.jpg
9.22684,2.5525212,2.3059447,pear,pear,Fruit-Project_split/val/pear/446.jpg
10.593434,3.8944576,2.902332,pear,pear,Fruit-Project_split/val/pear/448.jpg
7.7361073,6.2263556,1.446922,pear,pear,Fruit-Project_split/val/pear/450.jpg
10.650578,3.709225,3.408257,pear,pear,Fruit-Project_split/val/pear/451.jpg
9.248676,2.4504483,2.5737963,pear,pear,Fruit-Project_split/val/pear/452.jpg
9.24659,2.5433245,2.1468916,pear,pear,Fruit-Project_split/val/pear/457.jpg
9.312038,3.6561756,3.2562935,pear,pear,Fruit-Project_split/val/pear/460.jpg
9.340443,1.925181,2.8465142,pear,pear,Fruit-Project_split/val/pear/462.jpg
9.527695,2.7927892,2.1052918,pear,pear,Fruit-Project_split/val/pear/463.jpg
9.201954,2.247752,2.6693304,pear,pear,Fruit-Project_split/val/pear/467.jpg
9.175296,2.4970267,2.0215204,pear,pear,Fruit-Project_split/val/pear/47.jpg
9.993688,4.842635,3.1514804,pear,pear,Fruit-Project_split/val/pear/476.jpg
9.367575,2.742305,2.5519724,pear,pear,Fruit-Project_split/val/pear/481.jpg
9.425526,2.8136997,2.643663,pear,pear,Fruit-Project_split/val/pear/485.jpg
9.74878,3.4263453,3.0397463,pear,pear,Fruit-Project_split/val/pear/493.jpg
9.173861,2.201721,2.6665952,pear,pear,Fruit-Project_split/val/pear/499.jpg
10.269949,3.7896848,3.0679445,pear,pear,Fruit-Project_split/val/pear/500.jpg
9.272203,1.1376871,2.3475776,pear,pear,Fruit-Project_split/val/pear/504.jpg
8.658935,3.412124,3.1217282,pear,pear,Fruit-Project_split/val/pear/505.jpg
8.718043,2.304998,3.7103157,pear,pear,Fruit-Project_split/val/pear/507.jpg
9.323769,2.65042,2.7492101,pear,pear,Fruit-Project_split/val/pear/512.jpg
9.250212,2.493923,2.5577502,pear,pear,Fruit-Project_split/val/pear/516.jpg
10.390363,4.126207,2.7525475,pear,pear,Fruit-Project_split/val/pear/523.jpg
10.275285,3.6370826,3.412262,pear,alligator apple,Fruit-Project_split/val/pear/525.jpg
9.175552,2.1790166,2.601599,pear,pear,Fruit-Project_split/val/pear/526.jpg
9.138114,2.0504732,2.380212,pear,pear,Fruit-Project_split/val/pear/53.jpg
9.21061,2.2479308,2.7171326,pear,pear,Fruit-Project_split/val/pear/530.jpg
9.358649,2.77054,2.557683,pear,pear,Fruit-Project_split/val/pear/539.jpg
